0.34608;-0.04096;0.00
0.35033;-0.05114;0.00
0.35642;-0.06033;0.00
0.36462;-0.06769;0.00
0.3748;-0.07177;0.00
0.38576;-0.07139;0.00
0.39579;-0.06689;0.00
0.40409;-0.05963;0.00
0.41059;-0.05072;0.00
0.41537;-0.04077;0.00
0.41855;-0.0302;0.00
0.42015;-0.01928;0.00
0.42022;-0.00827;0.00
0.41874;0.0026;0.00
0.41567;0.01313;0.00
0.41095;0.02304;0.00
0.40447;0.03188;0.00
0.39616;0.039;0.00
0.38613;0.04334;0.00
0.37523;0.04362;0.00
0.36509;0.03958;0.00
0.35687;0.03236;0.00
0.3507;0.0233;0.00
0.34636;0.01323;0.00
0.34357;0.00262;0.00
0.34218;-0.00827;0.00
0.33615;-0.01929;0.00
0.33725;-0.03031;0.00
0.33955;-0.04113;0.00
0.34316;-0.05159;0.00
0.34828;-0.0614;0.00
0.35509;-0.0701;0.00
0.36384;-0.07682;0.00
0.37425;-0.0804;0.00
0.38525;-0.07996;0.00
0.39548;-0.07584;0.00
0.40425;-0.06911;0.00
0.41142;-0.0607;0.00
0.41708;-0.05119;0.00
0.42129;-0.04096;0.00
0.42411;-0.03026;0.00
0.42555;-0.01929;0.00
0.42562;-0.00826;0.00
0.42432;0.00266;0.00
0.42161;0.01331;0.00
0.41749;0.0235;0.00
0.41186;0.03294;0.00
0.40468;0.04125;0.00
0.3959;0.04784;0.00
0.38567;0.05178;0.00
0.37474;0.05212;0.00
0.36438;0.04858;0.00
0.35562;0.04198;0.00
0.34874;0.03343;0.00
0.34353;0.02375;0.00
0.33982;0.0134;0.00
0.33742;0.00267;0.00
0.33621;-0.00826;0.00
0.33016;-0.0193;0.00
0.33111;-0.03035;0.00
0.33312;-0.04126;0.00
0.33626;-0.0519;0.00
0.34064;-0.06208;0.00
0.34645;-0.07152;0.00
0.35389;-0.07973;0.00
0.36306;-0.08591;0.00
0.37364;-0.08908;0.00
0.38467;-0.08858;0.00
0.39504;-0.08473;0.00
0.40415;-0.07844;0.00
0.41188;-0.07049;0.00
0.41822;-0.0614;0.00
0.42327;-0.05153;0.00
0.42705;-0.04111;0.00
0.42959;-0.03031;0.00
0.4309;-0.0193;0.00
0.43097;-0.00825;0.00
0.42981;0.0027;0.00
0.42739;0.01344;0.00
0.42371;0.02382;0.00
0.41871;0.03364;0.00
0.41238;0.04264;0.00
0.40464;0.05046;0.00
0.3955;0.05657;0.00
0.38514;0.06023;0.00
0.37418;0.06062;0.00
0.36366;0.0575;0.00
0.35449;0.05145;0.00
0.347;0.0434;0.00
0.3411;0.03411;0.00
0.33662;0.02405;0.00
0.33339;0.01352;0.00
0.33128;0.00271;0.00
0.33021;-0.00825;0.00
0.32412;-0.01931;0.00
0.32497;-0.03039;0.00
0.32675;-0.04136;0.00
0.32952;-0.05212;0.00
0.33336;-0.06255;0.00
0.33839;-0.07245;0.00
0.34481;-0.08151;0.00
0.35274;-0.08927;0.00
0.36225;-0.09497;0.00
0.37296;-0.09777;0.00
0.38402;-0.09722;0.00
0.3945;-0.09361;0.00
0.40388;-0.08768;0.00
0.41202;-0.08012;0.00
0.41893;-0.07143;0.00
0.42465;-0.06191;0.00
0.42922;-0.05178;0.00
0.43267;-0.04122;0.00
0.43499;-0.03036;0.00
0.4362;-0.01931;0.00
0.43627;-0.00824;0.00
0.43522;0.00274;0.00
0.43303;0.01354;0.00
0.42969;0.02406;0.00
0.42519;0.03412;0.00
0.4195;0.04356;0.00
0.41258;0.05215;0.00
0.4044;0.05953;0.00
0.395;0.06527;0.00
0.38454;0.06869;0.00
0.37356;0.06914;0.00
0.36292;0.06637;0.00
0.35342;0.06081;0.00
0.34544;0.05323;0.00
0.33894;0.04432;0.00
0.33381;0.03457;0.00
0.32987;0.02427;0.00
0.32701;0.01361;0.00
0.32513;0.00275;0.00
0.32418;-0.00824;0.00
0.31807;-0.01932;0.00
0.31883;-0.03043;0.00
0.32042;-0.04144;0.00
0.32289;-0.0523;0.00
0.32629;-0.06289;0.00
0.33074;-0.07309;0.00
0.33635;-0.0827;0.00
0.34326;-0.09141;0.00
0.35163;-0.09874;0.00
0.3614;-0.104;0.00
0.37221;-0.1065;0.00
0.3833;-0.10589;0.00
0.39386;-0.10245;0.00
0.40345;-0.09684;0.00
0.41193;-0.08964;0.00
0.41928;-0.08129;0.00
0.42557;-0.07211;0.00
0.43079;-0.06228;0.00
0.435;-0.05198;0.00
0.43817;-0.04131;0.00
0.44033;-0.03039;0.00
0.44145;-0.01932;0.00
0.44152;-0.00824;0.00
0.44056;0.00276;0.00
0.43855;0.01362;0.00
0.43549;0.02423;0.00
0.43137;0.03447;0.00
0.42619;0.04422;0.00
0.41992;0.0533;0.00
0.41253;0.0615;0.00
0.40402;0.06852;0.00
0.39441;0.07393;0.00
0.38387;0.07716;0.00
0.37287;0.07766;0.00
0.36214;0.0752;0.00
0.35238;0.07009;0.00
0.34398;0.06294;0.00
0.33698;0.05441;0.00
0.33128;0.04496;0.00
0.32673;0.0349;0.00
0.32323;0.02443;0.00
0.32067;0.01369;0.00
0.31898;0.00277;0.00
0.31812;-0.00824;0.00
0.31198;-0.01933;0.00
0.31266;-0.03046;0.00
0.31411;-0.04151;0.00
0.31633;-0.05244;0.00
0.3194;-0.06315;0.00
0.32336;-0.07357;0.00
0.32834;-0.08355;0.00
0.33444;-0.09287;0.00
0.3418;-0.10123;0.00
0.35051;-0.10816;0.00
0.36051;-0.11304;0.00
0.3714;-0.11527;0.00
0.3825;-0.11461;0.00
0.39313;-0.11131;0.00
0.40289;-0.10595;0.00
0.41164;-0.09906;0.00
0.41938;-0.09104;0.00
0.42611;-0.08215;0.00
0.43189;-0.07263;0.00
0.43672;-0.06258;0.00
0.44063;-0.05214;0.00
0.44358;-0.04139;0.00
0.44559;-0.03043;0.00
0.44664;-0.01933;0.00
0.44672;-0.00823;0.00
0.44583;0.00279;0.00
0.44397;0.01368;0.00
0.44115;0.02437;0.00
0.43734;0.03474;0.00
0.43257;0.04471;0.00
0.42681;0.05414;0.00
0.42006;0.06289;0.00
0.4123;0.07075;0.00
0.4035;0.07742;0.00
0.39372;0.08255;0.00
0.38313;0.08564;0.00
0.37211;0.0862;0.00
0.36131;0.08401;0.00
0.35134;0.07928;0.00
0.34258;0.07255;0.00
0.33515;0.06438;0.00
0.32895;0.05524;0.00
0.32388;0.04542;0.00
0.31982;0.03514;0.00
0.31666;0.02455;0.00
0.31435;0.01374;0.00
0.31281;0.0028;0.00
0.31203;-0.00823;0.00
0.30587;-0.01934;0.00
0.3065;-0.03049;0.00
0.30781;-0.04157;0.00
0.30983;-0.05255;0.00
0.3126;-0.06337;0.00
0.31618;-0.07394;0.00
0.32065;-0.08417;0.00
0.32608;-0.09392;0.00
0.33263;-0.10296;0.00
0.34036;-0.11099;0.00
0.34938;-0.11755;0.00
0.35956;-0.12208;0.00
0.37052;-0.12407;0.00
0.38164;-0.12335;0.00
0.39232;-0.12017;0.00
0.40222;-0.11504;0.00
0.41119;-0.10841;0.00
0.41923;-0.10066;0.00
0.42636;-0.09208;0.00
0.43259;-0.08281;0.00
0.43796;-0.07303;0.00
0.44247;-0.06282;0.00
0.44612;-0.05227;0.00
0.44889;-0.04146;0.00
0.45079;-0.03046;0.00
0.45178;-0.01934;0.00
0.45186;-0.00823;0.00
0.45103;0.00281;0.00
0.4493;0.01373;0.00
0.44667;0.02447;0.00
0.44313;0.03495;0.00
0.43869;0.04509;0.00
0.43335;0.05477;0.00
0.42711;0.06391;0.00
0.41996;0.07234;0.00
0.41187;0.07988;0.00
0.40285;0.08627;0.00
0.39295;0.09118;0.00
0.38231;0.09414;0.00
0.37128;0.09476;0.00
0.36042;0.0928;0.00
0.35028;0.08843;0.00
0.34124;0.08208;0.00
0.33342;0.07426;0.00
0.32679;0.06542;0.00
0.32125;0.05584;0.00
0.31669;0.04577;0.00
0.31302;0.03533;0.00
0.31015;0.02465;0.00
0.30804;0.01379;0.00
0.30664;0.00281;0.00
0.30592;-0.00823;0.00
0.29974;-0.01935;0.00
0.30031;-0.03051;0.00
0.30151;-0.04163;0.00
0.30336;-0.05265;0.00
0.3059;-0.06354;0.00
0.30915;-0.07423;0.00
0.31319;-0.08466;0.00
0.3181;-0.0947;0.00
0.32396;-0.10422;0.00
0.33087;-0.11299;0.00
0.33895;-0.12071;0.00
0.34823;-0.12692;0.00
0.35855;-0.13115;0.00
0.36957;-0.13293;0.00
0.3807;-0.13215;0.00
0.39142;-0.12906;0.00
0.40143;-0.1241;0.00
0.4106;-0.11771;0.00
0.41889;-0.11022;0.00
0.42633;-0.10188;0.00
0.43297;-0.09289;0.00
0.43878;-0.08334;0.00
0.44383;-0.07336;0.00
0.44806;-0.06302;0.00
0.4515;-0.05238;0.00
0.45413;-0.04152;0.00
0.45592;-0.03048;0.00
0.45686;-0.01934;0.00
0.45694;-0.00822;0.00
0.45617;0.00282;0.00
0.45455;0.01377;0.00
0.45208;0.02456;0.00
0.44875;0.03512;0.00
0.4446;0.04538;0.00
0.43962;0.05526;0.00
0.4338;0.06468;0.00
0.42716;0.07353;0.00
0.41966;0.08167;0.00
0.41132;0.08894;0.00
0.40211;0.09509;0.00
0.3921;0.09978;0.00
0.38142;0.10265;0.00
0.37039;0.10332;0.00
0.35948;0.10158;0.00
0.3492;0.09753;0.00
0.3399;0.09154;0.00
0.33176;0.08405;0.00
0.32474;0.0755;0.00
0.31878;0.06617;0.00
0.31378;0.0563;0.00
0.30964;0.04603;0.00
0.3063;0.03548;0.00
0.30368;0.02472;0.00
0.30174;0.01382;0.00
0.30045;0.00283;0.00
0.29979;-0.00822;0.00
0.29358;-0.01935;0.00
0.29411;-0.03054;0.00
0.29522;-0.04168;0.00
0.29692;-0.05274;0.00
0.29925;-0.06369;0.00
0.30223;-0.07448;0.00
0.30593;-0.08504;0.00
0.31037;-0.09532;0.00
0.31568;-0.10517;0.00
0.3219;-0.11447;0.00
0.32917;-0.12298;0.00
0.33754;-0.1304;0.00
0.34703;-0.1363;0.00
0.35749;-0.14024;0.00
0.36855;-0.14183;0.00
0.37969;-0.141;0.00
0.39046;-0.13798;0.00
0.40056;-0.13318;0.00
0.40987;-0.12698;0.00
0.41838;-0.11971;0.00
0.4261;-0.11161;0.00
0.43305;-0.10284;0.00
0.43928;-0.09354;0.00
0.44475;-0.08377;0.00
0.44951;-0.07364;0.00
0.45352;-0.06319;0.00
0.45678;-0.05249;0.00
0.45927;-0.04157;0.00
0.46098;-0.03051;0.00
0.46188;-0.01935;0.00
0.46196;-0.00822;0.00
0.46124;0.00284;0.00
0.45971;0.01381;0.00
0.45738;0.02464;0.00
0.45425;0.03526;0.00
0.45033;0.04562;0.00
0.44564;0.05566;0.00
0.44018;0.06529;0.00
0.43396;0.07446;0.00
0.42696;0.08304;0.00
0.41919;0.09093;0.00
0.41062;0.09794;0.00
0.40126;0.10386;0.00
0.39117;0.1084;0.00
0.38046;0.1112;0.00
0.36942;0.11193;0.00
0.35848;0.11037;0.00
0.34808;0.10661;0.00
0.33857;0.10094;0.00
0.33013;0.09378;0.00
0.32278;0.08551;0.00
0.31644;0.07642;0.00
0.31103;0.06676;0.00
0.30649;0.05666;0.00
0.3027;0.04625;0.00
0.29963;0.0356;0.00
0.29722;0.02479;0.00
0.29544;0.01386;0.00
0.29425;0.00284;0.00
0.29363;-0.00822;0.00
0.28741;-0.01936;0.00
0.2879;-0.03056;0.00
0.28892;-0.04172;0.00
0.2905;-0.05282;0.00
0.29265;-0.06382;0.00
0.2954;-0.07468;0.00
0.29879;-0.08537;0.00
0.30286;-0.09581;0.00
0.30769;-0.10592;0.00
0.31334;-0.1156;0.00
0.31991;-0.12467;0.00
0.32747;-0.13294;0.00
0.33611;-0.14007;0.00
0.34579;-0.14568;0.00
0.35636;-0.14937;0.00
0.36746;-0.15079;0.00
0.37862;-0.1499;0.00
0.38941;-0.14693;0.00
0.39959;-0.14226;0.00
0.40903;-0.13624;0.00
0.41772;-0.12916;0.00
0.42567;-0.12127;0.00
0.43292;-0.11272;0.00
0.43946;-0.10361;0.00
0.44533;-0.09407;0.00
0.45052;-0.08413;0.00
0.45504;-0.07388;0.00
0.45886;-0.06334;0.00
0.46196;-0.05257;0.00
0.46434;-0.04162;0.00
0.46597;-0.03053;0.00
0.46684;-0.01936;0.00
0.46693;-0.00821;0.00
0.46625;0.00285;0.00
0.46479;0.01384;0.00
0.46258;0.0247;0.00
0.45961;0.03537;0.00
0.45591;0.04582;0.00
0.45146;0.05597;0.00
0.44631;0.06579;0.00
0.44044;0.07519;0.00
0.43386;0.0841;0.00
0.42658;0.09246;0.00
0.41855;0.1001;0.00
0.4098;0.1069;0.00
0.40033;0.11263;0.00
0.39016;0.11703;0.00
0.37943;0.11977;0.00
0.36839;0.12055;0.00
0.35741;0.11917;0.00
0.34691;0.11567;0.00
0.33722;0.11031;0.00
0.32853;0.10345;0.00
0.32087;0.09545;0.00
0.31419;0.0866;0.00
0.30843;0.07714;0.00
0.3035;0.06721;0.00
0.29933;0.05694;0.00
0.29585;0.04642;0.00
0.29302;0.0357;0.00
0.29079;0.02484;0.00
0.28914;0.01388;0.00
0.28803;0.00285;0.00
0.28746;-0.00821;0.00
0.28122;-0.01937;0.00
0.28167;-0.03058;0.00
0.28262;-0.04176;0.00
0.28409;-0.05289;0.00
0.28608;-0.06393;0.00
0.28863;-0.07486;0.00
0.29177;-0.08564;0.00
0.29551;-0.09622;0.00
0.29995;-0.10653;0.00
0.30511;-0.11649;0.00
0.31109;-0.12598;0.00
0.31795;-0.13485;0.00
0.32579;-0.14288;0.00
0.33466;-0.14974;0.00
0.3445;-0.1551;0.00
0.35517;-0.15854;0.00
0.3663;-0.15981;0.00
0.37747;-0.15886;0.00
0.38829;-0.15594;0.00
0.39853;-0.15137;0.00
0.40808;-0.14549;0.00
0.41693;-0.13859;0.00
0.42508;-0.13088;0.00
0.43256;-0.12251;0.00
0.4394;-0.11362;0.00
0.44559;-0.10426;0.00
0.45117;-0.09452;0.00
0.45611;-0.08445;0.00
0.46042;-0.07409;0.00
0.46407;-0.06347;0.00
0.46705;-0.05266;0.00
0.46933;-0.04167;0.00
0.4709;-0.03056;0.00
0.47174;-0.01937;0.00
0.47183;-0.00821;0.00
0.47118;0.00286;0.00
0.4698;0.01386;0.00
0.46769;0.02475;0.00
0.46486;0.03547;0.00
0.46133;0.04598;0.00
0.45711;0.05623;0.00
0.45222;0.06618;0.00
0.44665;0.07578;0.00
0.44043;0.08496;0.00
0.43356;0.09366;0.00
0.42601;0.10177;0.00
0.41779;0.10922;0.00
0.40888;0.11582;0.00
0.3993;0.12138;0.00
0.38907;0.12566;0.00
0.37833;0.12836;0.00
0.36728;0.1292;0.00
0.35628;0.12798;0.00
0.34569;0.12472;0.00
0.33585;0.11964;0.00
0.32693;0.11307;0.00
0.319;0.10532;0.00
0.31201;0.09672;0.00
0.30593;0.08745;0.00
0.30065;0.07769;0.00
0.29612;0.06757;0.00
0.29228;0.05717;0.00
0.28907;0.04656;0.00
0.28644;0.03578;0.00
0.28437;0.02489;0.00
0.28283;0.01391;0.00
0.2818;0.00286;0.00
0.28126;-0.00821;0.00
0.27501;-0.01938;0.00
0.27543;-0.0306;0.00
0.27632;-0.0418;0.00
0.27769;-0.05296;0.00
0.27955;-0.06404;0.00
0.28192;-0.07502;0.00
0.28482;-0.08588;0.00
0.2883;-0.09656;0.00
0.29239;-0.10703;0.00
0.29713;-0.11721;0.00
0.30261;-0.12702;0.00
0.30887;-0.13634;0.00
0.31602;-0.14501;0.00
0.3241;-0.15281;0.00
0.33316;-0.15943;0.00
0.34316;-0.16453;0.00
0.35391;-0.16776;0.00
0.36507;-0.16888;0.00
0.37625;-0.16788;0.00
0.3871;-0.16499;0.00
0.39739;-0.16051;0.00
0.40704;-0.15476;0.00
0.41601;-0.148;0.00
0.42433;-0.14045;0.00
0.43202;-0.13226;0.00
0.43909;-0.12353;0.00
0.44559;-0.11437;0.00
0.45148;-0.1048;0.00
0.45682;-0.09491;0.00
0.46154;-0.08472;0.00
0.46567;-0.07427;0.00
0.46918;-0.0636;0.00
0.47205;-0.05273;0.00
0.47424;-0.04171;0.00
0.47576;-0.03058;0.00
0.47656;-0.01937;0.00
0.47666;-0.00821;0.00
0.47604;0.00287;0.00
0.47472;0.01388;0.00
0.47271;0.02479;0.00
0.47;0.03555;0.00
0.46663;0.04612;0.00
0.4626;0.05645;0.00
0.45793;0.06652;0.00
0.45263;0.07626;0.00
0.44671;0.08565;0.00
0.44019;0.09463;0.00
0.43304;0.10311;0.00
0.42529;0.11104;0.00
0.41689;0.11829;0.00
0.40785;0.12471;0.00
0.39818;0.13014;0.00
0.38791;0.13433;0.00
0.37716;0.137;0.00
0.36611;0.13788;0.00
0.35508;0.13681;0.00
0.34442;0.13378;0.00
0.33444;0.12895;0.00
0.32533;0.12265;0.00
0.31714;0.11516;0.00
0.30989;0.10677;0.00
0.3035;0.0977;0.00
0.29791;0.08812;0.00
0.29307;0.07814;0.00
0.28888;0.06787;0.00
0.28532;0.05736;0.00
0.28233;0.04668;0.00
0.2799;0.03585;0.00
0.27796;0.02493;0.00
0.27653;0.01393;0.00
0.27556;0.00287;0.00
0.27506;-0.00821;0.00
0.26879;-0.01938;0.00
0.26918;-0.03063;0.00
0.27002;-0.04184;0.00
0.2713;-0.05302;0.00
0.27304;-0.06414;0.00
0.27525;-0.07517;0.00
0.27796;-0.08609;0.00
0.28119;-0.09686;0.00
0.28498;-0.10745;0.00
0.28937;-0.11781;0.00
0.29441;-0.12787;0.00
0.30016;-0.13754;0.00
0.3067;-0.14668;0.00
0.31408;-0.15517;0.00
0.32239;-0.16274;0.00
0.33164;-0.16913;0.00
0.34177;-0.17401;0.00
0.35258;-0.17704;0.00
0.36378;-0.17803;0.00
0.37496;-0.17698;0.00
0.38583;-0.17411;0.00
0.39617;-0.16969;0.00
0.40589;-0.16405;0.00
0.41498;-0.15743;0.00
0.42344;-0.15001;0.00
0.43131;-0.14197;0.00
0.4386;-0.13341;0.00
0.44533;-0.12439;0.00
0.45153;-0.115;0.00
0.45717;-0.10527;0.00
0.46228;-0.09525;0.00
0.46683;-0.08496;0.00
0.47081;-0.07444;0.00
0.47419;-0.06371;0.00
0.47695;-0.0528;0.00
0.47907;-0.04176;0.00
0.48054;-0.0306;0.00
0.48132;-0.01938;0.00
0.48142;-0.00821;0.00
0.48083;0.00288;0.00
0.47957;0.0139;0.00
0.47764;0.02483;0.00
0.47504;0.03562;0.00
0.47181;0.04624;0.00
0.46794;0.05664;0.00
0.46346;0.0668;0.00
0.45839;0.07667;0.00
0.45274;0.08622;0.00
0.44653;0.09542;0.00
0.43973;0.10419;0.00
0.43237;0.1125;0.00
0.42442;0.12024;0.00
0.41588;0.12732;0.00
0.40673;0.13361;0.00
0.39699;0.13891;0.00
0.38668;0.14301;0.00
0.37591;0.14565;0.00
0.36486;0.14659;0.00
0.35381;0.14566;0.00
0.34309;0.14283;0.00
0.33299;0.13826;0.00
0.3237;0.1322;0.00
0.31531;0.12495;0.00
0.3078;0.11679;0.00
0.30114;0.10791;0.00
0.29526;0.09849;0.00
0.29011;0.08866;0.00
0.28562;0.07851;0.00
0.28174;0.06811;0.00
0.27844;0.05752;0.00
0.27565;0.04678;0.00
0.27337;0.03591;0.00
0.27156;0.02496;0.00
0.27021;0.01394;0.00
0.26931;0.00288;0.00
0.26883;-0.00821;0.00
0.26256;-0.01939;0.00
0.26293;-0.03065;0.00
0.26371;-0.04188;0.00
0.26491;-0.05308;0.00
0.26654;-0.06423;0.00
0.26861;-0.0753;0.00
0.27115;-0.08628;0.00
0.27417;-0.09713;0.00
0.2777;-0.10783;0.00
0.28177;-0.11833;0.00
0.28644;-0.12858;0.00
0.29175;-0.13851;0.00
0.29776;-0.14803;0.00
0.30454;-0.15702;0.00
0.31215;-0.16532;0.00
0.32066;-0.17269;0.00
0.33007;-0.17887;0.00
0.34031;-0.18354;0.00
0.35119;-0.18639;0.00
0.36241;-0.18725;0.00
0.3736;-0.18615;0.00
0.38449;-0.18329;0.00
0.39487;-0.17893;0.00
0.40466;-0.17337;0.00
0.41384;-0.16685;0.00
0.42243;-0.15957;0.00
0.43045;-0.15166;0.00
0.43792;-0.14323;0.00
0.44487;-0.13437;0.00
0.4513;-0.12512;0.00
0.45725;-0.11556;0.00
0.46267;-0.10568;0.00
0.46759;-0.09555;0.00
0.47198;-0.08518;0.00
0.47582;-0.07459;0.00
0.47909;-0.06381;0.00
0.48177;-0.05287;0.00
0.48383;-0.0418;0.00
0.48525;-0.03062;0.00
0.48602;-0.01939;0.00
0.48611;-0.00821;0.00
0.48555;0.00288;0.00
0.48434;0.01392;0.00
0.48248;0.02487;0.00
0.47997;0.03568;0.00
0.47686;0.04634;0.00
0.47314;0.0568;0.00
0.46884;0.06704;0.00
0.46397;0.07701;0.00
0.45855;0.08671;0.00
0.4526;0.09608;0.00
0.44611;0.10508;0.00
0.43909;0.11369;0.00
0.43153;0.12182;0.00
0.42342;0.1294;0.00
0.41476;0.13634;0.00
0.40551;0.14249;0.00
0.39571;0.14769;0.00
0.38537;0.15173;0.00
0.37459;0.15436;0.00
0.36354;0.15535;0.00
0.35248;0.15455;0.00
0.34171;0.15191;0.00
0.3315;0.14755;0.00
0.32206;0.14174;0.00
0.31346;0.13472;0.00
0.30573;0.12675;0.00
0.29881;0.11807;0.00
0.29268;0.10882;0.00
0.28725;0.09913;0.00
0.28248;0.08911;0.00
0.27831;0.07882;0.00
0.2747;0.06832;0.00
0.27161;0.05766;0.00
0.269;0.04686;0.00
0.26687;0.03597;0.00
0.26517;0.02499;0.00
0.2639;0.01396;0.00
0.26305;0.00289;0.00
0.2626;-0.00821;0.00
0.25632;-0.0194;0.00
0.25667;-0.03067;0.00
0.2574;-0.04192;0.00
0.25853;-0.05315;0.00
0.26007;-0.06432;0.00
0.26202;-0.07543;0.00
0.26439;-0.08645;0.00
0.26722;-0.09737;0.00
0.27052;-0.10816;0.00
0.27432;-0.11877;0.00
0.27866;-0.12918;0.00
0.28358;-0.13933;0.00
0.28914;-0.14914;0.00
0.29538;-0.15853;0.00
0.30239;-0.16736;0.00
0.31021;-0.17549;0.00
0.31889;-0.18267;0.00
0.32844;-0.18865;0.00
0.33879;-0.19312;0.00
0.34973;-0.19581;0.00
0.36097;-0.19656;0.00
0.37218;-0.19541;0.00
0.38307;-0.19254;0.00
0.39349;-0.18823;0.00
0.40334;-0.18275;0.00
0.41261;-0.17632;0.00
0.4213;-0.16914;0.00
0.42945;-0.16135;0.00
0.43708;-0.15304;0.00
0.44421;-0.1443;0.00
0.45087;-0.1352;0.00
0.45705;-0.12577;0.00
0.46276;-0.11604;0.00
0.468;-0.10605;0.00
0.47276;-0.09583;0.00
0.477;-0.08538;0.00
0.48072;-0.07473;0.00
0.4839;-0.06391;0.00
0.4865;-0.05294;0.00
0.4885;-0.04184;0.00
0.48988;-0.03065;0.00
0.49063;-0.0194;0.00
0.49073;-0.0082;0.00
0.49019;0.00289;0.00
0.48902;0.01394;0.00
0.48723;0.0249;0.00
0.48481;0.03574;0.00
0.48181;0.04643;0.00
0.47821;0.05694;0.00
0.47407;0.06724;0.00
0.46937;0.07731;0.00
0.46416;0.08712;0.00
0.45844;0.09664;0.00
0.4522;0.10583;0.00
0.44549;0.11468;0.00
0.43827;0.12311;0.00
0.43054;0.1311;0.00
0.4223;0.13854;0.00
0.41352;0.14534;0.00
0.4042;0.15138;0.00
0.39435;0.1565;0.00
0.38399;0.16048;0.00
0.3732;0.1631;0.00
0.36215;0.16415;0.00
0.35108;0.16346;0.00
0.34026;0.161;0.00
0.32996;0.15686;0.00
0.32038;0.15126;0.00
0.3116;0.14446;0.00
0.30366;0.1367;0.00
0.29653;0.12819;0.00
0.29015;0.1191;0.00
0.28446;0.10956;0.00
0.27943;0.09966;0.00
0.27499;0.08948;0.00
0.2711;0.07908;0.00
0.26772;0.0685;0.00
0.26483;0.05777;0.00
0.26239;0.04694;0.00
0.26038;0.03601;0.00
0.25878;0.02502;0.00
0.25759;0.01398;0.00
0.25678;0.0029;0.00
0.25636;-0.0082;0.00
0.25008;-0.0194;0.00
0.2504;-0.03069;0.00
0.2511;-0.04196;0.00
0.25216;-0.05321;0.00
0.25361;-0.06441;0.00
0.25544;-0.07555;0.00
0.25768;-0.08662;0.00
0.26034;-0.0976;0.00
0.26343;-0.10846;0.00
0.26699;-0.11917;0.00
0.27104;-0.12971;0.00
0.27562;-0.14003;0.00
0.28078;-0.15008;0.00
0.28656;-0.15978;0.00
0.29303;-0.16903;0.00
0.30023;-0.17773;0.00
0.30824;-0.18568;0.00
0.31709;-0.19269;0.00
0.32677;-0.19849;0.00
0.33721;-0.20278;0.00
0.3482;-0.20531;0.00
0.35946;-0.20595;0.00
0.37068;-0.20475;0.00
0.38159;-0.20188;0.00
0.39203;-0.1976;0.00
0.40193;-0.19217;0.00
0.41127;-0.18583;0.00
0.42006;-0.17874;0.00
0.42832;-0.17104;0.00
0.43608;-0.16284;0.00
0.44338;-0.15422;0.00
0.45021;-0.14523;0.00
0.45662;-0.13593;0.00
0.46257;-0.12633;0.00
0.4681;-0.11648;0.00
0.47316;-0.10639;0.00
0.47777;-0.09608;0.00
0.48189;-0.08557;0.00
